n,index,eigenvalue,residual,exact_eigenvalue,eigenvector
90,83,5.9242060396872045e+00,5.0089562127671648e-14,5.9242060396872009e+00,4.0425696106014167e-02;7.7787368605937518e-02;1.0925322837699458e-01;1.3243835329231712e-01;1.4558545091422204e-01;1.4769805064751859e-01;1.3861603019158325e-01;1.1902775184446017e-01;9.0417888797944101e-02;5.4954895876444448e-02;1.5326653757903645e-02;-2.5463256147286756e-02;-6.4323205026560359e-02;-9.8307843456712105e-02;-1.2484134110159660e-01;-1.4191261909383490e-01;-1.4822777766661041e-01;-1.4330816594159196e-01;-1.2752666077470856e-01;-1.0207940494204520e-01;-6.8895146742312383e-02;-3.0489052524563121e-02;1.0227927729994313e-02;5.0169692835931520e-02;8.6308898234068357e-02;1.1590641042480138e-01;1.3671891674368680e-01;1.4716895491311965e-01;1.4646447515473002e-01;1.3465887277925004e-01;1.1264694114453720e-01;8.2097051723462072e-02;4.5324701622173842e-02;5.1170128847847270e-03;-3.5478514524324559e-02;-7.3384984811509305e-02;-1.0572931647224371e-01;-1.3006000451634772e-01;-1.4453292973965073e-01;-1.4805113182218968e-01;-1.4034795229532321e-01;-1.2200724564250345e-01;-9.4419126655673938e-02;-5.9674608130296916e-02;-2.0407114724579834e-02;2.0407114724693445e-02;5.9674608130596954e-02;9.4419126656316507e-02;1.2200724564331139e-01;1.4034795229610161e-01;1.4805113182271754e-01;1.4453292973965401e-01;1.3006000451584970e-01;1.0572931647147288e-01;7.3384984810716619e-02;3.5478514523710321e-02;-5.1170128850707959e-03;-4.5324701622325908e-02;-8.2097051723508507e-02;-1.1264694114485536e-01;-1.3465887277989122e-01;-1.4646447515557032e-01;-1.4716895491387158e-01;-1.3671891674421138e-01;-1.1590641042480029e-01;-8.6308898233639533e-02;-5.0169692835111426e-02;-1.0227927729160076e-02;3.0489052525141662e-02;6.8895146742578794e-02;1.0207940494222385e-01;1.2752666077480110e-01;1.4330816594191054e-01;1.4822777766718767e-01;1.4191261909468073e-01;1.2484134110243630e-01;9.8307843457191846e-02;6.4323205026504612e-02;2.5463256146866207e-02;-1.5326653758662124e-02;-5.4954895877273903e-02;-9.0417888798583423e-02;-1.1902775184475579e-01;-1.3861603019165655e-01;-1.4769805064760355e-01;-1.4558545091462644e-01;-1.3243835329289472e-01;-1.0925322837777038e-01;-7.7787368606746080e-02;-4.0425696106540850e-02
90,84,5.9418836348521049e+00,4.2419771399219521e-14,5.9418836348521040e+00,-3.5478514524086610e-02;-6.8895146743238239e-02;-9.8307843457285438e-02;-1.2200724564396540e-01;-1.3861603019213709e-01;-1.4716895491421408e-01;-1.4716895491393997e-01;-1.3861603019145868e-01;-1.2200724564296511e-01;-9.8307843455937668e-02;-6.8895146741720245e-02;-3.5478514522443605e-02;1.8190236642146074e-12;3.5478514525857492e-02;6.8895146744840333e-02;9.8307843458844343e-02;1.2200724564555324e-01;1.3861603019359703e-01;1.4716895491574675e-01;1.4716895491563145e-01;1.3861603019334268e-01;1.2200724564510552e-01;9.8307843458466201e-02;6.8895146744541544e-02;3.5478514525738948e-02;1.9509551190592595e-12;-3.5478514521834058e-02;-6.8895146740667684e-02;-9.8307843454374974e-02;-1.2200724564103374e-01;-1.3861603018911642e-01;-1.4716895491133763e-01;-1.4716895491147583e-01;-1.3861603018954463e-01;-1.2200724564152163e-01;-9.8307843455141708e-02;-6.8895146741545565e-02;-3.5478514523004233e-02;5.6285246605752749e-13;3.5478514524146534e-02;6.8895146742918273e-02;9.8307843456582250e-02;1.2200724564306563e-01;1.3861603019115090e-01;1.4716895491335191e-01;1.4716895491324589e-01;1.3861603019107133e-01;1.2200724564292022e-01;9.8307843456184721e-02;6.8895146742172772e-02;3.5478514523220400e-02;-8.6132736204633144e-13;-3.5478514524898544e-02;-6.8895146743990859e-02;-9.8307843458031424e-02;-1.2200724564486250e-01;-1.3861603019307484e-01;-1.4716895491542975e-01;-1.4716895491539495e-01;-1.3861603019307883e-01;-1.2200724564478076e-01;-9.8307843458109986e-02;-6.8895146744049729e-02;-3.5478514525001149e-02;-9.8035787241209160e-13;3.5478514522938487e-02;6.8895146741846616e-02;9.8307843455533242e-02;1.2200724564207013e-01;1.3861603019002214e-01;1.4716895491194984e-01;1.4716895491165535e-01;1.3861603018919333e-01;1.2200724564072023e-01;9.8307843453952673e-02;6.8895146740031152e-02;3.5478514521072473e-02;-2.7629616826966518e-12;-3.5478514526358217e-02;-6.8895146744985009e-02;-9.8307843458600996e-02;-1.2200724564490295e-01;-1.3861603019268115e-01;-1.4716895491450624e-01;-1.4716895491419052e-01;-1.3861603019180169e-01;-1.2200724564353548e-01;-9.8307843456709787e-02;-6.8895146742718391e-02;-3.5478514523860707e-02
90,85,5.9572470505919117e+00,2.4184358219751328e-14,5.9572470505919100e+00,3.0489052525376075e-02;5.9674608130637630e-02;8.6308898233567841e-02;1.0925322837693656e-01;1.2752666077490632e-01;1.4034795229653121e-01;1.4716895491408874e-01;1.4769805064780536e-01;1.4191261909444214e-01;1.3006000451647803e-01;1.1264694114538699e-01;9.0417888798529703e-02;6.4323205026307229e-02;3.5478514523927383e-02;5.1170128850316857e-03;-2.5463256146866464e-02;-5.4954895876855897e-02;-8.2097051723655015e-02;-1.0572931647165115e-01;-1.2484134110164886e-01;-1.3861603019148322e-01;-1.4646447515541833e-01;-1.4805113182298055e-01;-1.4330816594194587e-01;-1.3243835329260453e-01;-1.1590641042515389e-01;-9.4419126656688071e-02;-6.8895146743139388e-02;-4.0425696106387944e-02;-1.0227927729184409e-02;2.0407114724693157e-02;5.0169692835125443e-02;7.7787368605915924e-02;1.0207940494206817e-01;1.2200724564317085e-01;1.3671891674390715e-01;1.4558545091391306e-01;1.4822777766647369e-01;1.4453292973973134e-01;1.3465887278003022e-01;1.1902775184493938e-01;9.8307843457049945e-02;7.3384984811418322e-02;4.5324701622797760e-02;1.5326653758702444e-02;-1.5326653758181763e-02;-4.5324701622322043e-02;-7.3384984810965836e-02;-9.8307843456649502e-02;-1.1902775184460160e-01;-1.3465887277972111e-01;-1.4453292973953399e-01;-1.4822777766641362e-01;-1.4558545091387307e-01;-1.3671891674391903e-01;-1.2200724564334409e-01;-1.0207940494231804e-01;-7.7787368606210910e-02;-5.0169692835542956e-02;-2.0407114725157518e-02;1.0227927728737754e-02;4.0425696105870858e-02;6.8895146742578101e-02;9.4419126656176952e-02;1.1590641042465877e-01;1.3243835329212161e-01;1.4330816594152046e-01;1.4805113182260182e-01;1.4646447515510200e-01;1.3861603019125646e-01;1.2484134110148964e-01;1.0572931647160329e-01;8.2097051723730136e-02;5.4954895876972186e-02;2.5463256147060322e-02;-5.1170128846966074e-03;-3.5478514523552142e-02;-6.4323205025909977e-02;-9.0417888798028256e-02;-1.1264694114486556e-01;-1.3006000451598176e-01;-1.4191261909387412e-01;-1.4769805064722696e-01;-1.4716895491361642e-01;-1.4034795229608685e-01;-1.2752666077446509e-01;-1.0925322837658474e-01;-8.6308898233308867e-02;-5.9674608130464733e-02;-3.0489052525312574e-02
90,86,5.9702779780337512e+00,4.7221485980723323e-14,5.9702779780337476e+00,2.5463256146711015e-02;5.0169692834960727e-02;7.3384984810773102e-02;9.4419126655925112e-02;1.1264694114474426e-01;1.2752666077435729e-01;1.3861603019113594e-01;1.4558545091381725e-01;1.4822777766647646e-01;1.4646447515531011e-01;1.4034795229655914e-01;1.3006000451649949e-01;1.1590641042536509e-01;9.8307843457606778e-02;7.7787368607096924e-02;5.4954895878197740e-02;3.0489052526907583e-02;5.1170128867075188e-03;-2.0407114722991858e-02;-4.5324701620582511e-02;-6.8895146740957328e-02;-9.0417888796535659e-02;-1.0925322837502696e-01;-1.2484134109986329e-01;-1.3671891674239958e-01;-1.4453292973808518e-01;-1.4805113182138976e-01;-1.4716895491250542e-01;-1.4191261909277120e-01;-1.3243835329103393e-01;-1.1902775184361671e-01;-1.0207940494122053e-01;-8.2097051722854739e-02;-5.9674608129749208e-02;-3.5478514522889880e-02;-1.0227927727968798e-02;1.5326653759526391e-02;4.0425696107419647e-02;6.4323205027689345e-02;8.6308898235088319e-02;1.0572931647354453e-01;1.2200724564534308e-01;1.3465887278193531e-01;1.4330816594384752e-01;1.4769805064961161e-01;1.4769805064953465e-01;1.4330816594386109e-01;1.3465887278202768e-01;1.2200724564554763e-01;1.0572931647399741e-01;8.6308898235769010e-02;6.4323205028241334e-02;4.0425696107996602e-02;1.5326653760176084e-02;-1.0227927727487105e-02;-3.5478514522488305e-02;-5.9674608129336018e-02;-8.2097051722652387e-02;-1.0207940494112713e-01;-1.1902775184353856e-01;-1.3243835329112202e-01;-1.4191261909276076e-01;-1.4716895491253415e-01;-1.4805113182165430e-01;-1.4453292973856882e-01;-1.3671891674286252e-01;-1.2484134110055871e-01;-1.0925322837566041e-01;-9.0417888796992016e-02;-6.8895146741334012e-02;-4.5324701620975141e-02;-2.0407114723295962e-02;5.1170128863385726e-03;3.0489052526637632e-02;5.4954895878139058e-02;7.7787368607045410e-02;9.8307843457668131e-02;1.1590641042563130e-01;1.3006000451677402e-01;1.4034795229681438e-01;1.4646447515591371e-01;1.4822777766705361e-01;1.4558545091443559e-01;1.3861603019169708e-01;1.2752666077481584e-01;1.1264694114504778e-01;9.4419126656314148e-02;7.3384984811015033e-02;5.0169692835174577e-02;2.5463256146949571e-02
90,87,5.9809608879751250e+00,3.0105547684418830e-14,5.9809608879751259e+00,2.0407114723639385e-02;4.0425696103889158e-02;5.9674608127283112e-02;7.7787368601440379e-02;9.4419126650564691e-02;1.0925322837002889e-01;1.2200724563543368e-01;1.3243835328335260e-01;1.4034795228663630e-01;1.4558545090384370e-01;1.4805113181199964e-01;1.4769805063603672e-01;1.4453292972799259e-01;1.3861603017952392e-01;1.3006000450398170e-01;1.1902775183261639e-01;1.0572931645991109e-01;9.0417888786797171e-02;7.3384984799925737e-02;5.4954895866377848e-02;3.5478514514038800e-02;1.5326653749257445e-02;-5.1170128932960090e-03;-2.5463256154219221e-02;-4.5324701628786587e-02;-6.4323205031695682e-02;-8.2097051728321185e-02;-9.8307843460184410e-02;-1.1264694114737264e-01;-1.2484134110284063e-01;-1.3465887277969188e-01;-1.4191261909252403e-01;-1.4646447515271938e-01;-1.4822777766285766e-01;-1.4716895490888393e-01;-1.4330816593578469e-01;-1.3671891673725581e-01;-1.2752666076694558e-01;-1.1590641041602873e-01;-1.0207940493272882e-01;-8.6308898223473263e-02;-6.8895146732098136e-02;-5.0169692824041656e-02;-3.0489052514013727e-02;-1.0227927717659518e-02;1.0227927740389709e-02;3.0489052536577133e-02;5.0169692846168991e-02;6.8895146753478617e-02;8.6308898243925625e-02;1.0207940495200714e-01;1.1590641043385258e-01;1.2752666078319355e-01;1.3671891675177772e-01;1.4330816594841631e-01;1.4716895491951909e-01;1.4822777767138806e-01;1.4646447515908032e-01;1.4191261909654504e-01;1.3465887278127625e-01;1.2484134110207440e-01;1.1264694114421213e-01;9.8307843454667504e-02;8.2097051720664629e-02;6.4323205021964036e-02;4.5324701616982328e-02;2.5463256140372603e-02;5.1170128775451188e-03;-1.5326653766659084e-02;-3.5478514532879271e-02;-5.4954895886374908e-02;-7.3384984820815888e-02;-9.0417888808488223e-02;-1.0572931648223180e-01;-1.1902775185532856e-01;-1.3006000452685124e-01;-1.3861603020226509e-01;-1.4453292975027995e-01;-1.4769805065756020e-01;-1.4805113183263263e-01;-1.4558545092346098e-01;-1.4034795230493327e-01;-1.3243835330014844e-01;-1.2200724565061048e-01;-1.0925322838337731e-01;-9.4419126661891464e-02;-7.7787368610586521e-02;-5.9674608134213741e-02;-4.0425696108561192e-02;-2.0407114725945249e-02
90,88,5.9892830493903828e+00,8.6671410789070550e-14,5.9892830493903855e+00,1.5326653759804305e-02;3.0489052528489248e-02;4.5324701626908187e-02;5.9674608136700495e-02;7.3384984818160928e-02;8.6308898241962126e-02;9.8307843465903849e-02;1.0925322838693684e-01;1.1902775185554582e-01;1.2752666078582509e-01;1.3465887279126726e-01;1.4034795230760072e-01;1.4453292975078169e-01;1.4716895492442694e-01;1.4822777767670400e-01;1.4769805065663821e-01;1.4558545092244599e-01;1.4191261910100519e-01;1.3671891674981912e-01;1.3006000452036789e-01;1.2200724564618112e-01;1.1264694114649255e-01;1.0207940494203217e-01;9.0417888796516563e-02;7.7787368602521140e-02;6.4323205021331861e-02;5.0169692828905349e-02;3.5478514516355412e-02;2.0407114716127561e-02;5.1170128753084141e-03;-1.0227927739419541e-02;-2.5463256157894517e-02;-4.0425696117375232e-02;-5.4954895888372976e-02;-6.8895146754303166e-02;-8.2097051734794466e-02;-9.4419126666912795e-02;-1.0572931648154647e-01;-1.1590641043358850e-01;-1.2484134110956964e-01;-1.3243835329875786e-01;-1.3861603019686733e-01;-1.4330816594536952e-01;-1.4646447515760563e-01;-1.4805113182341897e-01;-1.4805113182184773e-01;-1.4646447515290076e-01;-1.4330816593783688e-01;-1.3861603018625931e-01;-1.3243835328538484e-01;-1.2484134109381416e-01;-1.1590641041565018e-01;-1.0572931646199456e-01;-9.4419126646001064e-02;-8.2097051712959529e-02;-6.8895146731535073e-02;-5.4954895865548407e-02;-4.0425696094861935e-02;-2.5463256136060160e-02;-1.0227927718841071e-02;5.1170128944384736e-03;2.0407114733237662e-02;3.5478514531456048e-02;5.0169692841421393e-02;6.4323205031260294e-02;7.7787368609508287e-02;9.0417888800259028e-02;1.0207940494262863e-01;1.1264694114386495e-01;1.2200724564072953e-01;1.3006000451188648e-01;1.3671891673853387e-01;1.4191261908698674e-01;1.4558545090606945e-01;1.4769805063818922e-01;1.4822777765654793e-01;1.4716895490310025e-01;1.4453292972846601e-01;1.4034795228493671e-01;1.3465887276852972e-01;1.2752666076345087e-01;1.1902775183371186e-01;1.0925322836645897e-01;9.8307843447197882e-02;8.6308898225167532e-02;7.3384984803791478e-02;5.9674608124722854e-02;4.5324701617698353e-02;3.0489052522089555e-02;1.5326653756734275e-02
90,89,5.9952345446024911e+00,8.3442512159119061e-14,5.9952345446024955e+00,-1.0227927729597065e-02;-2.0407114725947535e-02;-3.0489052526952932e-02;-4.0425696108094440e-02;-5.0169692837478429e-02;-5.9674608133092284e-02;-6.8895146745143257e-02;-7.7787368608347521e-02;-8.6308898235905041e-02;-9.4419126658203886e-02;-1.0207940494383871e-01;-1.0925322837805140e-01;-1.1590641042524999e-01;-1.2200724564321401e-01;-1.2752666077423697e-01;-1.3243835329124920e-01;-1.3671891674279785e-01;-1.4034795229470406e-01;-1.4330816593983148e-01;-1.4558545091233813e-01;-1.4716895491197315e-01;-1.4805113182115495e-01;-1.4822777766513168e-01;-1.4769805064610175e-01;-1.4646447515461714e-01;-1.4453292973924620e-01;-1.4191261909394601e-01;-1.3861603019205759e-01;-1.3465887278063962e-01;-1.3006000451707653e-01;-1.2484134110299715e-01;-1.1902775184591383e-01;-1.1264694114617158e-01;-1.0572931647299133e-01;-9.8307843457701383e-02;-9.0417888799101509e-02;-8.2097051724061829e-02;-7.3384984810849180e-02;-6.4323205025619751e-02;-5.4954895875962875e-02;-4.5324701621048478e-02;-3.5478514521984146e-02;-2.5463256144896071e-02;-1.5326653756420080e-02;-5.1170128829709279e-03;5.1170128869256343e-03;1.5326653760086767e-02;2.5463256148328884e-02;3.5478514525040104e-02;4.5324701623055692e-02;5.4954895877079961e-02;6.4323205025886745e-02;7.3384984809998985e-02;8.2097051722214362e-02;9.0417888796364074e-02;9.8307843454536428e-02;1.0572931646942335e-01;1.1264694114265628e-01;1.1902775184203472e-01;1.2484134109937559e-01;1.3006000451407587e-01;1.3465887277816996e-01;1.3861603019014576e-01;1.4191261909305888e-01;1.4453292973963133e-01;1.4646447515579580e-01;1.4769805064831254e-01;1.4822777766815740e-01;1.4805113182457610e-01;1.4716895491576562e-01;1.4558545091640010e-01;1.4330816594389650e-01;1.4034795229845107e-01;1.3671891674631287e-01;1.3243835329418277e-01;1.2752666077640867e-01;1.2200724564460730e-01;1.1590641042527569e-01;1.0925322837705714e-01;1.0207940494204645e-01;9.4419126655773525e-02;8.6308898232462669e-02;7.7787368604702048e-02;6.8895146741551574e-02;5.9674608129340848e-02;5.0169692833857138e-02;4.0425696104848099e-02;3.0489052524271865e-02;2.0407114723935218e-02;1.0227927728687376e-02
90,90,5.9988082811021366e+00,5.6047759026493317e-14,5.9988082811021410e+00,5.1170128847413910e-03;1.0227927728440774e-02;1.5326653757398390e-02;2.0407114723596801e-02;2.5463256145524697e-02;3.0489052523795759e-02;3.5478514522115229e-02;4.0425696104425098e-02;4.5324701620776994e-02;5.0169692833566613e-02;5.4954895875229129e-02;5.9674608129135560e-02;6.4323205025041325e-02;6.8895146741853236e-02;7.3384984810173970e-02;7.7787368605369028e-02;8.2097051723567641e-02;8.6308898233814671e-02;9.0417888798832766e-02;9.4419126656915084e-02;9.8307843457457189e-02;1.0207940494322008e-01;1.0572931647313528e-01;1.0925322837850279e-01;1.1264694114671091e-01;1.1590641042632630e-01;1.1902775184643151e-01;1.2200724564532431e-01;1.2484134110367476e-01;1.2752666077630193e-01;1.3006000451731969e-01;1.3243835329342013e-01;1.3465887278113289e-01;1.3671891674505113e-01;1.3861603019200222e-01;1.4034795229643152e-01;1.4191261909405536e-01;1.4330816594145679e-01;1.4453292973899876e-01;1.4558545091294200e-01;1.4646447515406685e-01;1.4716895491233828e-01;1.4769805064579353e-01;1.4805113182106733e-01;1.4822777766481232e-01;1.4822777766488987e-01;1.4805113182111801e-01;1.4769805064566580e-01;1.4716895491214838e-01;1.4646447515397326e-01;1.4558545091299072e-01;1.4453292973897269e-01;1.4330816594121198e-01;1.4191261909380920e-01;1.4034795229632191e-01;1.3861603019190474e-01;1.3671891674482356e-01;1.3465887278078542e-01;1.3243835329320200e-01;1.3006000451729588e-01;1.2752666077617422e-01;1.2484134110335189e-01;1.2200724564499997e-01;1.1902775184625383e-01;1.1590641042626024e-01;1.1264694114651813e-01;1.0925322837817479e-01;1.0572931647295536e-01;1.0207940494319892e-01;9.8307843457383581e-02;9.4419126656664090e-02;9.0417888798496743e-02;8.6308898233664735e-02;8.2097051723561618e-02;7.7787368605233748e-02;7.3384984809933315e-02;6.8895146741679028e-02;6.4323205025009295e-02;5.9674608129133160e-02;5.4954895875039086e-02;5.0169692833297627e-02;4.5324701620698814e-02;4.0425696104485875e-02;3.5478514522121807e-02;3.0489052523675099e-02;2.5463256145406947e-02;2.0407114723660327e-02;1.5326653757479675e-02;1.0227927728336592e-02;5.1170128846010519e-03
91,1,2.0011659552676502e+00,9.0316643053256485e-14,2.0011659552676520e+00,-5.0338320718776256e-03;1.0061794920540159e-02;-1.5078026166337527e-02;2.0076677107998174e-02;-2.5051919542105942e-02;2.9997952558170952e-02;-3.4909009303070955e-02;3.9779363704629152e-02;-4.4603337147574827e-02;4.9375305094655896e-02;-5.4089703644509636e-02;5.8741036019810275e-02;-6.3323878975026268e-02;6.7832889120182385e-02;-7.2262809150958660e-02;7.6608473978683547e-02;-8.0864816752897917e-02;8.5026874768179245e-02;-8.9089795250983275e-02;9.3048841017662823e-02;-9.6899395997850565e-02;1.0063697061683628e-01;-1.0425720702965828e-01;1.0775588420255665e-01;-1.1112892283461930e-01;1.1437239011368421e-01;-1.1748250430213188e-01;1.2045563914576445e-01;-1.2328832810239060e-01;1.2597726838344656e-01;-1.2851932480468944e-01;1.3091153344216874e-01;-1.3315110508753730e-01;1.3523542850053927e-01;-1.3716207345346729e-01;1.3892879356438029e-01;-1.4053352891679050e-01;1.4197440846073961e-01;-1.4324975219530131e-01;1.4435807312691346e-01;-1.4529807900290967e-01;1.4606867381849434e-01;-1.4666895909432331e-01;1.4709823492481300e-01;-1.4735600079344666e-01;1.4744195615669350e-01;-1.4735600079413083e-01;1.4709823492584073e-01;-1.4666895909554431e-01;1.4606867381971109e-01;-1.4529807900415878e-01;1.4435807312775750e-01;-1.4324975219559305e-01;1.4197440846044371e-01;-1.4053352891591950e-01;1.3892879356317270e-01;-1.3716207345189563e-01;1.3523542849909739e-01;-1.3315110508636607e-01;1.3091153344134537e-01;-1.2851932480436939e-01;1.2597726838364415e-01;-1.2328832810336682e-01;1.2045563914713438e-01;-1.1748250430354105e-01;1.1437239011500056e-01;-1.1112892283569380e-01;1.0775588420338729e-01;-1.0425720702989431e-01;1.0063697061639054e-01;-9.6899395996991877e-02;9.3048841016477410e-02;-8.9089795249747444e-02;8.5026874767024987e-02;-8.0864816752039742e-02;7.6608473978392128e-02;-7.2262809151021484e-02;6.7832889120748058e-02;-6.3323878976031422e-02;5.8741036021105683e-02;-5.4089703645822128e-02;4.9375305095476940e-02;-4.4603337148070833e-02;3.9779363704701240e-02;-3.4909009302692272e-02;2.9997952557232008e-02;-2.5051919540658538e-02;2.0076677106548219e-02;-1.5078026164999149e-02;1.0061794919558492e-02;-5.0338320712879758e-03
91,2,2.0046624616189210e+00,5.7343019221889335e-14,2.0046624616189215e+00,1.0061794919450346e-02;-2.0076677106321654e-02;2.9997952556748479e-02;-3.9779363704678189e-02;4.9375305095941048e-02;-5.8741036022132695e-02;6.7832889122268245e-02;-7.6608473980442168e-02;8.5026874768922373e-02;-9.3048841017167469e-02;1.0063697061541306e-01;-1.0775588420070357e-01;1.1437239011173829e-01;-1.2045563914395679e-01;1.2597726838194595e-01;-1.3091153344145695e-01;1.3523542850082579e-01;-1.3892879356527962e-01;1.4197440846191012e-01;-1.4435807312834240e-01;1.4606867381934691e-01;-1.4709823492492671e-01;1.4744195615576777e-01;-1.4709823492482604e-01;1.4606867381925057e-01;-1.4435807312835092e-01;1.4197440846213530e-01;-1.3892879356576218e-01;1.3523542850157236e-01;-1.3091153344239087e-01;1.2597726838301221e-01;-1.2045563914490155e-01;1.1437239011255959e-01;-1.0775588420107476e-01;1.0063697061529428e-01;-9.3048841016475634e-02;8.5026874767801200e-02;-7.6608473978996575e-02;6.7832889120780129e-02;-5.8741036020733273e-02;4.9375305094878835e-02;-3.9779363704015587e-02;2.9997952556611886e-02;-2.0076677106651827e-02;1.0061794920251270e-02;-1.0441723561792558e-12;-1.0061794918158758e-02;2.0076677105049297e-02;-2.9997952555481763e-02;3.9779363703523057e-02;-4.9375305095026092e-02;5.8741036021494740e-02;-6.7832889121993256e-02;7.6608473980609409e-02;-8.5026874769556365e-02;9.3048841018301964e-02;-1.0063697061698661e-01;1.0775588420253837e-01;-1.1437239011371317e-01;1.2045563914573332e-01;-1.2597726838329237e-01;1.3091153344215917e-01;-1.3523542850078829e-01;1.3892879356435819e-01;-1.4197440846036063e-01;1.4435807312626225e-01;-1.4606867381716457e-01;1.4709823492290922e-01;-1.4744195615423875e-01;1.4709823492391966e-01;-1.4606867381901933e-01;1.4435807312866730e-01;-1.4197440846297832e-01;1.3892879356678789e-01;-1.3523542850274353e-01;1.3091153344344889e-01;-1.2597726838389761e-01;1.2045563914560309e-01;-1.1437239011319120e-01;1.0775588420164942e-01;-1.0063697061594744e-01;9.3048841017138603e-02;-8.5026874768363084e-02;7.6608473979354968e-02;-6.7832889120792689e-02;5.8741036020320152e-02;-4.9375305094043552e-02;3.9779363702765518e-02;-2.9997952555081784e-02;2.0076677105071210e-02;-1.0061794918773638e-02
91,3,2.0104854422838092e+00,2.6395552410463097e-14,2.0104854422838105e+00,1.5078026164480705e-02;-2.9997952555901930e-02;4.4603337147120649e-02;-5.8741036021109000e-02;7.2262809152164889e-02;-8.5026874768587765e-02;9.6899395997034815e-02;-1.0775588420141063e-01;1.1748250430131349e-01;-1.2597726838306705e-01;1.3315110508804628e-01;-1.3892879356562154e-01;1.4324975219654684e-01;-1.4606867381873917e-01;1.4735600079210007e-01;-1.4709823492404708e-01;1.4529807900363315e-01;-1.4197440846184933e-01;1.3716207345433939e-01;-1.3091153344213352e-01;1.2328832810167560e-01;-1.1437239011274575e-01;1.0425720702835842e-01;-9.3048841017104131e-02;8.0864816753750568e-02;-6.7832889121506756e-02;5.4089703645425667e-02;-3.9779363703588852e-02;2.5051919539606112e-02;-1.0061794919219328e-02;-5.0338320711280577e-03;2.0076677105837486e-02;-3.4909009301580890e-02;4.9375305095066796e-02;-6.3323878976658823e-02;7.6608473980085551e-02;-8.9089795251078227e-02;1.0063697061600015e-01;-1.1112892283386047e-01;1.2045563914530427e-01;-1.2851932480470787e-01;1.3523542850149015e-01;-1.4053352891797399e-01;1.4435807312807153e-01;-1.4666895909413794e-01;1.4744195615494229e-01;-1.4666895909420585e-01;1.4435807312815169e-01;-1.4053352891800647e-01;1.3523542850145531e-01;-1.2851932480464742e-01;1.2045563914528443e-01;-1.1112892283391547e-01;1.0063697061610145e-01;-8.9089795251162590e-02;7.6608473980104161e-02;-6.3323878976620535e-02;4.9375305095028688e-02;-3.4909009301602317e-02;2.0076677105926633e-02;-5.0338320712352506e-03;-1.0061794919157901e-02;2.5051919539616808e-02;-3.9779363703639117e-02;5.4089703645449426e-02;-6.7832889121462833e-02;8.0864816753658322e-02;-9.3048841017023320e-02;1.0425720702834344e-01;-1.1437239011279697e-01;1.2328832810173970e-01;-1.3091153344214693e-01;1.3716207345428591e-01;-1.4197440846176984e-01;1.4529807900359118e-01;-1.4709823492407803e-01;1.4735600079217889e-01;-1.4606867381879968e-01;1.4324975219654093e-01;-1.3892879356555862e-01;1.3315110508798314e-01;-1.2597726838306206e-01;1.1748250430137584e-01;-1.0775588420149237e-01;9.6899395997070439e-02;-8.5026874768552654e-02;7.2262809152091503e-02;-5.8741036021063113e-02;4.4603337147144248e-02;-2.9997952555976842e-02;1.5078026164544444e-02
91,4,2.0186281079273369e+00,3.8270312844682998e-14,2.0186281079273387e+00,-2.0076677105532164e-02;3.9779363702992572e-02;-5.8741036020062004e-02;7.6608473978526270e-02;-9.3048841015799577e-02;1.0775588420018668e-01;-1.2045563914386155e-01;1.3091153344110329e-01;-1.3892879356461088e-01;1.4435807312746832e-01;-1.4709823492400625e-01;1.4709823492443400e-01;-1.4435807312873453e-01;1.3892879356649299e-01;-1.3091153344346876e-01;1.2045563914653311e-01;-1.0775588420308213e-01;9.3048841018752701e-02;-7.6608473981248079e-02;5.8741036022186117e-02;-3.9779363704310518e-02;2.0076677106165619e-02;-3.6036276360173977e-14;-2.0076677106207148e-02;3.9779363704617342e-02;-5.8741036022473860e-02;7.6608473981322228e-02;-9.3048841018633005e-02;1.0775588420303714e-01;-1.2045563914666699e-01;1.3091153344364023e-01;-1.3892879356653767e-01;1.4435807312860016e-01;-1.4709823492428162e-01;1.4709823492391377e-01;-1.4435807312749172e-01;1.3892879356461574e-01;-1.3091153344100920e-01;1.2045563914361332e-01;-1.0775588419994594e-01;9.3048841015712480e-02;-7.6608473978599212e-02;5.8741036020073155e-02;-3.9779363702796632e-02;2.0076677105258227e-02;8.4708232355888428e-14;-2.0076677105378006e-02;3.9779363702853621e-02;-5.8741036020146832e-02;7.6608473978731800e-02;-9.3048841015834202e-02;1.0775588419997834e-01;-1.2045563914361368e-01;1.3091153344104348e-01;-1.3892879356468452e-01;1.4435807312747923e-01;-1.4709823492383381e-01;1.4709823492419283e-01;-1.4435807312857249e-01;1.3892879356647572e-01;-1.3091153344349771e-01;1.2045563914648634e-01;-1.0775588420290369e-01;9.3048841018542341e-02;-7.6608473981162398e-02;5.8741036022276968e-02;-3.9779363704427875e-02;2.0076677106124589e-02;1.4174831375143522e-13;-2.0076677106291428e-02;3.9779363704460509e-02;-5.8741036022220749e-02;7.6608473981233494e-02;-9.3048841018744805e-02;1.0775588420310397e-01;-1.2045563914649426e-01;1.3091153344332115e-01;-1.3892879356634227e-01;1.4435807312860571e-01;-1.4709823492432508e-01;1.4709823492378726e-01;-1.4435807312722948e-01;1.3892879356439150e-01;-1.3091153344096573e-01;1.2045563914367674e-01;-1.0775588419996729e-01;9.3048841015596573e-02;-7.6608473978430208e-02;5.8741036020000720e-02;-3.9779363702903872e-02;2.0076677105440453e-02
