n,index,eigenvalue,residual,eigenvector
50,21,3.4526740198558339e+00,1.2952601953960160e-16,1.9046985947190409e-01;-1.0424910252338142e-01;-1.3341161725414488e-01;1.7726874669962447e-01;3.6387826717845177e-02;-1.9718474962328519e-01;7.1536509639201301e-02;1.5803095936891695e-01;-1.5803095936891659e-01;-7.1536509639201981e-02;1.9718474962328580e-01;-3.6387826717844581e-02;-1.7726874669962567e-01;1.3341161725414524e-01;1.0424910252338226e-01;-1.9046985947190520e-01;-3.7341322699510427e-16;1.9046985947190537e-01;-1.0424910252338193e-01;-1.3341161725414544e-01;1.7726874669962556e-01;3.6387826717845274e-02;-1.9718474962328661e-01;7.1536509639202300e-02;1.5803095936891792e-01;-1.5803095936891748e-01;-7.1536509639202481e-02;1.9718474962328675e-01;-3.6387826717844934e-02;-1.7726874669962622e-01;1.3341161725414569e-01;1.0424910252338260e-01;-1.9046985947190567e-01;8.0058646841418497e-17;1.9046985947190537e-01;-1.0424910252338269e-01;-1.3341161725414527e-01;1.7726874669962581e-01;3.6387826717844809e-02;-1.9718474962328689e-01;7.1536509639202522e-02;1.5803095936891817e-01;-1.5803095936891859e-01;-7.1536509639202106e-02;1.9718474962328728e-01;-3.6387826717844837e-02;-1.7726874669962631e-01;1.3341161725414594e-01;1.0424910252338274e-01;-1.9046985947190567e-01
50,22,3.5721338335870061e+00,1.4802973661668753e-16,1.9344479233811307e-01;-8.2768481710266656e-02;-1.5803095936891717e-01;1.5038458247001288e-01;9.3686484579853804e-02;-1.9046985947190537e-01;-1.2190875990387531e-02;1.9568592284712882e-01;-7.1536509639202467e-02;-1.6507787070923657e-01;1.4216774533918403e-01;1.0424910252338104e-01;-1.8677240918785837e-01;-2.4335507812453309e-02;1.9718474962328622e-01;-6.0033175083968486e-02;-1.7149858514250860e-01;1.3341161725414635e-01;1.1441626791301934e-01;-1.8236646718137206e-01;-3.6387826717844587e-02;1.9793558710323628e-01;-4.8302114132722347e-02;-1.7726874669962547e-01;1.2414941320792766e-01;1.2414941320792677e-01;-1.7726874669962589e-01;-4.8302114132721598e-02;1.9793558710323675e-01;-3.6387826717845594e-02;-1.8236646718137173e-01;1.1441626791302005e-01;1.3341161725414591e-01;-1.7149858514250949e-01;-6.0033175083967938e-02;1.9718474962328644e-01;-2.4335507812453860e-02;-1.8677240918785776e-01;1.0424910252338188e-01;1.4216774533918339e-01;-1.6507787070923696e-01;-7.1536509639202120e-02;1.9568592284712860e-01;-1.2190875990387850e-02;-1.9046985947190515e-01;9.3686484579853443e-02;1.5038458247001305e-01;-1.5803095936891651e-01;-8.2768481710266670e-02;1.9344479233811201e-01
50,23,3.6932166902426293e+00,1.4802973661668753e-16,1.9568592284712849e-01;-6.0033175083967771e-02;-1.7726874669962484e-01;1.1441626791301929e-01;1.4216774533918292e-01;-1.5803095936891734e-01;-9.3686484579853707e-02;1.8677240918785815e-01;3.6387826717844712e-02;-1.9793558710323586e-01;2.4335507812454860e-02;1.9046985947190442e-01;-8.2768481710266795e-02;-1.6507787070923682e-01;1.3341161725414588e-01;1.2414941320792615e-01;-1.7149858514250846e-01;-7.1536509639201468e-02;1.9344479233811351e-01;1.2190875990387607e-02;-1.9718474962328653e-01;4.8302114132722403e-02;1.8236646718137153e-01;-1.0424910252338225e-01;-1.5038458247001318e-01;1.5038458247001305e-01;1.0424910252338197e-01;-1.8236646718137126e-01;-4.8302114132722021e-02;1.9718474962328628e-01;-1.2190875990388577e-02;-1.9344479233811290e-01;7.1536509639202051e-02;1.7149858514250838e-01;-1.2414941320792748e-01;-1.3341161725414508e-01;1.6507787070923752e-01;8.2768481710266018e-02;-1.9046985947190537e-01;-2.4335507812453326e-02;1.9793558710323608e-01;-3.6387826717845635e-02;-1.8677240918785776e-01;9.3686484579855039e-02;1.5803095936891751e-01;-1.4216774533918392e-01;-1.1441626791301963e-01;1.7726874669962661e-01;6.0033175083968077e-02;-1.9568592284712960e-01
50,24,3.8154632810733955e+00,1.4802973661668753e-16,1.9718474962328578e-01;-3.6387826717845718e-02;-1.9046985947190448e-01;7.1536509639202550e-02;1.7726874669962420e-01;-1.0424910252338300e-01;-1.5803095936891545e-01;1.3341161725414627e-01;1.3341161725414352e-01;-1.5803095936891767e-01;-1.0424910252337942e-01;1.7726874669962558e-01;7.1536509639199192e-02;-1.9046985947190517e-01;-3.6387826717842228e-02;1.9718474962328530e-01;-2.5549060036492448e-15;-1.9718474962328481e-01;3.6387826717847703e-02;1.9046985947190379e-01;-7.1536509639204271e-02;-1.7726874669962409e-01;1.0424910252338380e-01;1.5803095936891615e-01;-1.3341161725414771e-01;-1.3341161725414447e-01;1.5803095936891881e-01;1.0424910252338131e-01;-1.7726874669962669e-01;-7.1536509639201107e-02;1.9046985947190578e-01;3.6387826717844830e-02;-1.9718474962328672e-01;5.9498744449786903e-16;1.9718474962328675e-01;-3.6387826717846163e-02;-1.9046985947190598e-01;7.1536509639202217e-02;1.7726874669962642e-01;-1.0424910252338258e-01;-1.5803095936891839e-01;1.3341161725414591e-01;1.3341161725414646e-01;-1.5803095936891759e-01;-1.0424910252338257e-01;1.7726874669962558e-01;7.1536509639202286e-02;-1.9046985947190556e-01;-3.6387826717845448e-02;1.9718474962328680e-01
50,25,3.9384098828876599e+00,1.8503717077085943e-16,1.9793558710323614e-01;-1.2190875990388301e-02;-1.9718474962328630e-01;2.4335507812454225e-02;1.9568592284712916e-01;-3.6387826717846010e-02;-1.9344479233811335e-01;4.8302114132722999e-02;1.9046985947190512e-01;-6.0033175083969249e-02;-1.8677240918785754e-01;7.1536509639203966e-02;1.8236646718137062e-01;-8.2768481710268640e-02;-1.7726874669962450e-01;9.3686484579856746e-02;1.7149858514250740e-01;-1.0424910252338455e-01;-1.6507787070923549e-01;1.1441626791302242e-01;1.5803095936891526e-01;-1.2414941320792966e-01;-1.5038458247001046e-01;1.3341161725414838e-01;1.4216774533918100e-01;-1.4216774533918627e-01;-1.3341161725414338e-01;1.5038458247001582e-01;1.2414941320792511e-01;-1.5803095936892006e-01;-1.1441626791301798e-01;1.6507787070923949e-01;1.0424910252338097e-01;-1.7149858514251073e-01;-9.3686484579853679e-02;1.7726874669962622e-01;8.2768481710265754e-02;-1.8236646718137159e-01;-7.1536509639201259e-02;1.8677240918785751e-01;6.0033175083967251e-02;-1.9046985947190453e-01;-4.8302114132721376e-02;1.9344479233811257e-01;3.6387826717845219e-02;-1.9568592284712780e-01;-2.4335507812454419e-02;1.9718474962328461e-01;1.2190875990388065e-02;-1.9793558710323489e-01
50,26,4.0615901171123445e+00,2.5905203907920321e-16,1.9793558710323972e-01;1.2190875990387604e-02;-1.9718474962328922e-01;-2.4335507812453538e-02;1.9568592284713171e-01;3.6387826717844435e-02;-1.9344479233811557e-01;-4.8302114132721556e-02;1.9046985947190737e-01;6.0033175083966925e-02;-1.8677240918785967e-01;-7.1536509639200538e-02;1.8236646718137239e-01;8.2768481710265157e-02;-1.7726874669962628e-01;-9.3686484579852861e-02;1.7149858514250929e-01;1.0424910252338078e-01;-1.6507787070923780e-01;-1.1441626791301887e-01;1.5803095936891709e-01;1.2414941320792604e-01;-1.5038458247001196e-01;-1.3341161725414433e-01;1.4216774533918275e-01;1.4216774533918200e-01;-1.3341161725414477e-01;-1.5038458247001166e-01;1.2414941320792668e-01;1.5803095936891653e-01;-1.1441626791301950e-01;-1.6507787070923596e-01;1.0424910252338161e-01;1.7149858514250707e-01;-9.3686484579854415e-02;-1.7726874669962348e-01;8.2768481710267322e-02;1.8236646718136965e-01;-7.1536509639203230e-02;-1.8677240918785701e-01;6.0033175083968757e-02;1.9046985947190467e-01;-4.8302114132722805e-02;-1.9344479233811313e-01;3.6387826717845531e-02;1.9568592284712857e-01;-2.4335507812454148e-02;-1.9718474962328558e-01;1.2190875990389094e-02;1.9793558710323686e-01
50,27,4.1845367189266032e+00,1.4802973661668753e-16,-1.9718474962328592e-01;-3.6387826717845302e-02;1.9046985947190451e-01;7.1536509639202231e-02;-1.7726874669962500e-01;-1.0424910252338145e-01;1.5803095936891667e-01;1.3341161725414463e-01;-1.3341161725414513e-01;-1.5803095936891656e-01;1.0424910252338218e-01;1.7726874669962520e-01;-7.1536509639203105e-02;-1.9046985947190459e-01;3.6387826717846447e-02;1.9718474962328555e-01;-1.6022806496208813e-15;-1.9718474962328555e-01;-3.6387826717842499e-02;1.9046985947190506e-01;7.1536509639199303e-02;-1.7726874669962508e-01;-1.0424910252337978e-01;1.5803095936891731e-01;1.3341161725414347e-01;-1.3341161725414585e-01;-1.5803095936891587e-01;1.0424910252338215e-01;1.7726874669962453e-01;-7.1536509639202300e-02;-1.9046985947190467e-01;3.6387826717845240e-02;1.9718474962328622e-01;7.8422261978625779e-17;-1.9718474962328686e-01;-3.6387826717845705e-02;1.9046985947190517e-01;7.1536509639202106e-02;-1.7726874669962595e-01;-1.0424910252338249e-01;1.5803095936891759e-01;1.3341161725414633e-01;-1.3341161725414610e-01;-1.5803095936891859e-01;1.0424910252338243e-01;1.7726874669962717e-01;-7.1536509639201884e-02;-1.9046985947190698e-01;3.6387826717845170e-02;1.9718474962328772e-01
50,28,4.3067833097573702e+00,2.0354088784794536e-16,1.9568592284712763e-01;6.0033175083968292e-02;-1.7726874669962436e-01;-1.1441626791302047e-01;1.4216774533918192e-01;1.5803095936891792e-01;-9.3686484579852888e-02;-1.8677240918785823e-01;3.6387826717844032e-02;1.9793558710323630e-01;2.4335507812454922e-02;-1.9046985947190531e-01;-8.2768481710267017e-02;1.6507787070923763e-01;1.3341161725414594e-01;-1.2414941320792738e-01;-1.7149858514250910e-01;7.1536509639202675e-02;1.9344479233811374e-01;-1.2190875990390157e-02;-1.9718474962328769e-01;-4.8302114132719759e-02;1.8236646718137323e-01;1.0424910252338015e-01;-1.5038458247001560e-01;-1.5038458247001171e-01;1.0424910252338475e-01;1.8236646718137123e-01;-4.8302114132724144e-02;-1.9718474962328641e-01;-1.2190875990386566e-02;1.9344479233811346e-01;7.1536509639200649e-02;-1.7149858514250896e-01;-1.2414941320792580e-01;1.3341161725414602e-01;1.6507787070923594e-01;-8.2768481710266642e-02;-1.9046985947190354e-01;2.4335507812455096e-02;1.9793558710323469e-01;3.6387826717844123e-02;-1.8677240918785670e-01;-9.3686484579852861e-02;1.5803095936891690e-01;1.4216774533918222e-01;-1.1441626791301965e-01;-1.7726874669962489e-01;6.0033175083967397e-02;1.9568592284712835e-01
50,29,4.4278661664129952e+00,2.5905203907920321e-16,-1.9344479233811471e-01;-8.2768481710267711e-02;1.5803095936891837e-01;1.5038458247001435e-01;-9.3686484579853818e-02;-1.9046985947190628e-01;1.2190875990387706e-02;1.9568592284712913e-01;7.1536509639202231e-02;-1.6507787070923749e-01;-1.4216774533918275e-01;1.0424910252338243e-01;1.8677240918785715e-01;-2.4335507812454530e-02;-1.9718474962328589e-01;-6.0033175083967001e-02;1.7149858514250838e-01;1.3341161725414449e-01;-1.1441626791301943e-01;-1.8236646718137098e-01;3.6387826717845483e-02;1.9793558710323536e-01;4.8302114132721244e-02;-1.7726874669962486e-01;-1.2414941320792629e-01;1.2414941320792654e-01;1.7726874669962400e-01;-4.8302114132722486e-02;-1.9793558710323492e-01;-3.6387826717843623e-02;1.8236646718137114e-01;1.1441626791301804e-01;-1.3341161725414666e-01;-1.7149858514250776e-01;6.0033175083969374e-02;1.9718474962328625e-01;2.4335507812451900e-02;-1.8677240918785851e-01;-1.0424910252337995e-01;1.4216774533918458e-01;1.6507787070923494e-01;-7.1536509639204757e-02;-1.9568592284712844e-01;-1.2190875990384884e-02;1.9046985947190706e-01;9.3686484579852319e-02;-1.5038458247001621e-01;-1.5803095936891867e-01;8.2768481710268391e-02;1.9344479233811621e-01
50,30,4.5473259801441674e+00,2.2204460492503131e-16,1.9046985947190723e-01;1.0424910252338254e-01;-1.3341161725414680e-01;-1.7726874669962639e-01;3.6387826717845809e-02;1.9718474962328683e-01;7.1536509639202037e-02;-1.5803095936891748e-01;-1.5803095936891801e-01;7.1536509639201301e-02;1.9718474962328728e-01;3.6387826717846190e-02;-1.7726874669962667e-01;-1.3341161725414649e-01;1.0424910252338265e-01;1.9046985947190637e-01;-5.7397960134658634e-17;-1.9046985947190595e-01;-1.0424910252338135e-01;1.3341161725414585e-01;1.7726874669962506e-01;-3.6387826717846385e-02;-1.9718474962328514e-01;-7.1536509639199553e-02;1.5803095936891817e-01;1.5803095936891598e-01;-7.1536509639203036e-02;-1.9718474962328489e-01;-3.6387826717843824e-02;1.7726874669962481e-01;1.3341161725414361e-01;-1.0424910252338242e-01;-1.9046985947190401e-01;5.7238378631087556e-16;1.9046985947190442e-01;1.0424910252338125e-01;-1.3341161725414538e-01;-1.7726874669962453e-01;3.6387826717846135e-02;1.9718474962328603e-01;7.1536509639200857e-02;-1.5803095936891776e-01;-1.5803095936891659e-01;7.1536509639202453e-02;1.9718474962328558e-01;3.6387826717844310e-02;-1.7726874669962561e-01;-1.3341161725414544e-01;1.0424910252338193e-01;1.9046985947190515e-01
50,31,4.6647095989593197e+00,1.6653345369377348e-16,-1.8677240918785609e-01;-1.2414941320792658e-01;1.0424910252338007e-01;1.9344479233811229e-01;2.4335507812455533e-02;-1.7726874669962422e-01;-1.4216774533918453e-01;8.2768481710264769e-02;1.9718474962328633e-01;4.8302114132723652e-02;-1.6507787070923621e-01;-1.5803095936891945e-01;6.0033175083966071e-02;1.9793558710323714e-01;7.1536509639203896e-02;-1.5038458247001246e-01;-1.7149858514251093e-01;3.6387826717843942e-02;1.9568592284713043e-01;9.3686484579856191e-02;-1.3341161725414552e-01;-1.8236646718137320e-01;1.2190875990387819e-02;1.9046985947190606e-01;1.1441626791302033e-01;-1.1441626791302076e-01;-1.9046985947190589e-01;-1.2190875990387120e-02;1.8236646718137273e-01;1.3341161725414513e-01;-9.3686484579855941e-02;-1.9568592284712885e-01;-3.6387826717842610e-02;1.7149858514251065e-01;1.5038458247001188e-01;-7.1536509639203716e-02;-1.9793558710323653e-01;-6.0033175083966474e-02;1.5803095936891809e-01;1.6507787070923652e-01;-4.8302114132722666e-02;-1.9718474962328517e-01;-8.2768481710264616e-02;1.4216774533918369e-01;1.7726874669962417e-01;-2.4335507812455151e-02;-1.9344479233811299e-01;-1.0424910252338139e-01;1.2414941320792662e-01;1.8677240918785737e-01
50,32,4.7795717465853587e+00,1.7578531223231644e-16,-1.8236646718137120e-01;-1.4216774533918383e-01;7.1536509639200746e-02;1.9793558710323675e-01;8.2768481710268044e-02;-1.3341161725414535e-01;-1.8677240918785976e-01;-1.2190875990389344e-02;1.7726874669962592e-01;1.5038458247001416e-01;-6.0033175083966710e-02;-1.9718474962328700e-01;-9.3686484579855567e-02;1.2414941320792648e-01;1.9046985947190606e-01;2.4335507812455623e-02;-1.7149858514250810e-01;-1.5803095936891812e-01;4.8302114132721410e-02;1.9568592284712916e-01;1.0424910252338307e-01;-1.1441626791301888e-01;-1.9344479233811313e-01;-3.6387826717845510e-02;1.6507787070923724e-01;1.6507787070923799e-01;-3.6387826717844046e-02;-1.9344479233811351e-01;-1.1441626791302156e-01;1.0424910252338083e-01;1.9568592284712999e-01;4.8302114132723596e-02;-1.5803095936891787e-01;-1.7149858514250987e-01;2.4335507812454339e-02;1.9046985947190642e-01;1.2414941320792752e-01;-9.3686484579854262e-02;-1.9718474962328611e-01;-6.0033175083967549e-02;1.5038458247001182e-01;1.7726874669962372e-01;-1.2190875990389318e-02;-1.8677240918785665e-01;-1.3341161725414349e-01;8.2768481710266406e-02;1.9793558710323406e-01;7.1536509639200677e-02;-1.4216774533918197e-01;-1.8236646718136940e-01
50,33,4.8914767115530777e+00,3.9246383920499284e-14,-1.7726874669881690e-01;-1.5803095936802916e-01;3.6387826718013237e-02;1.9046985947120151e-01;1.3341161725320291e-01;-7.1536509639534215e-02;-1.9718474962270902e-01;-1.0424910252241305e-01;1.0424910252387065e-01;1.9718474962285382e-01;7.1536509638234519e-02;-1.3341161725477860e-01;-1.9046985947163272e-01;-3.6387826716908253e-02;1.5803095936967781e-01;1.7726874669952353e-01;-8.7654576708306003e-13;-1.7726874670049084e-01;-1.5803095936899267e-01;3.6387826718632228e-02;1.9046985947285217e-01;1.3341161725440062e-01;-7.1536509639872597e-02;-1.9718474962428489e-01;-1.0424910252381245e-01;1.0424910252391133e-01;1.9718474962430513e-01;7.1536509639798490e-02;-1.3341161725450953e-01;-1.9046985947291048e-01;-3.6387826718594592e-02;1.5803095936909786e-01;1.7726874670058124e-01;8.7847090056396331e-13;-1.7726874669961254e-01;-1.5803095936978653e-01;3.6387826716867584e-02;1.9046985947169282e-01;1.3341161725489112e-01;-7.1536509638159912e-02;-1.9718474962287691e-01;-1.0424910252397385e-01;1.0424910252231233e-01;1.9718474962268903e-01;7.1536509639610460e-02;-1.3341161725309245e-01;-1.9046985947114378e-01;-3.6387826718054773e-02;1.5803095936792111e-01;1.7726874669872822e-01
50,34,5.0000000000000000e+00,9.7804296340301250e-17,1.7149858514250840e-01;1.7149858514250865e-01;-0.0000000000000000e+00;-1.7149858514250882e-01;-1.7149858514250854e-01;2.2204460492503131e-16;1.7149858514250904e-01;1.7149858514250868e-01;-5.5511151231257827e-17;-1.7149858514250885e-01;-1.7149858514250879e-01;-5.5511151231257827e-17;1.7149858514250865e-01;1.7149858514250887e-01;3.3306690738754696e-16;-1.7149858514250865e-01;-1.7149858514250924e-01;-4.6319858606631805e-16;1.7149858514250882e-01;1.7149858514250949e-01;4.6788609535209131e-16;-1.7149858514250843e-01;-1.7149858514250876e-01;-1.3045017622318159e-16;1.7149858514250882e-01;1.7149858514250874e-01;4.6965624477575786e-18;-1.7149858514250865e-01;-1.7149858514250862e-01;-2.3154367287897266e-16;1.7149858514250868e-01;1.7149858514250899e-01;2.2204460492503131e-16;-1.7149858514250876e-01;-1.7149858514250890e-01;-7.5532480362917692e-17;1.7149858514250915e-01;1.7149858514250899e-01;-1.9417237422274654e-16;-1.7149858514250921e-01;-1.7149858514250935e-01;1.0271204667563492e-17;1.7149858514250879e-01;1.7149858514250868e-01;2.2204460492503131e-16;-1.7149858514250887e-01;-1.7149858514250912e-01;-2.1541490816575227e-16;1.7149858514250904e-01;1.7149858514250929e-01
50,35,5.1047299459210116e+00,3.6026737149086330e-14,1.6507787071014829e-01;1.8236646718218374e-01;3.6387826717657952e-02;-1.4216774534016199e-01;-1.9344479233879902e-01;-7.1536509638834261e-02;1.1441626791403353e-01;1.9793558710377282e-01;1.0424910252284630e-01;-8.2768481711280525e-02;-1.9568592284749733e-01;-1.3341161725346015e-01;4.8302114133701335e-02;1.8677240918804502e-01;1.5803095936810527e-01;-1.2190875991298783e-02;-1.7149858514250796e-01;-1.7726874669871515e-01;-2.4335507811643151e-02;1.5038458246982647e-01;1.9046985947092837e-01;6.0033175083283430e-02;-1.2414941320755984e-01;-1.9718474962227434e-01;-9.3686484579318871e-02;9.3686484579319093e-02;1.9718474962227395e-01;1.2414941320755989e-01;-6.0033175083282077e-02;-1.9046985947092684e-01;-1.5038458246982650e-01;2.4335507811641489e-02;1.7726874669871437e-01;1.7149858514250954e-01;1.2190875991301678e-02;-1.5803095936810327e-01;-1.8677240918804544e-01;-4.8302114133703417e-02;1.3341161725345774e-01;1.9568592284749650e-01;8.2768481711282108e-02;-1.0424910252284367e-01;-1.9793558710377093e-01;-1.1441626791403399e-01;7.1536509638832083e-02;1.9344479233879650e-01;1.4216774534016063e-01;-3.6387826717657272e-02;-1.8236646718218091e-01;-1.6507787071014601e-01
50,36,5.2052692727585148e+00,2.9976021664879227e-15,-1.5803095936886552e-01;-1.9046985947185971e-01;-7.1536509639212723e-02;1.0424910252332756e-01;1.9718474962324828e-01;1.3341161725416550e-01;-3.6387826717789708e-02;-1.7726874669959572e-01;-1.7726874669965412e-01;-3.6387826717900432e-02;1.3341161725412504e-01;1.9718474962332372e-01;1.0424910252343716e-01;-7.1536509639190768e-02;-1.9046985947195019e-01;-1.5803095936896877e-01;-1.0307953468925978e-15;1.5803095936896708e-01;1.9046985947194964e-01;7.1536509639192350e-02;-1.0424910252343432e-01;-1.9718474962332322e-01;-1.3341161725412651e-01;3.6387826717899176e-02;1.7726874669965462e-01;1.7726874669959744e-01;3.6387826717791165e-02;-1.3341161725416562e-01;-1.9718474962325069e-01;-1.0424910252333126e-01;7.1536509639210349e-02;1.9046985947186079e-01;1.5803095936886885e-01;8.2189830280806381e-16;-1.5803095936886810e-01;-1.9046985947186354e-01;-7.1536509639215456e-02;1.0424910252332698e-01;1.9718474962325036e-01;1.3341161725416914e-01;-3.6387826717786231e-02;-1.7726874669959533e-01;-1.7726874669965650e-01;-3.6387826717903395e-02;1.3341161725412304e-01;1.9718474962332258e-01;1.0424910252343536e-01;-7.1536509639190851e-02;-1.9046985947194811e-01;-1.5803095936896625e-01
50,37,5.3012366004084868e+00,5.1810407815840642e-16,-1.5038458247001746e-01;-1.9568592284713335e-01;-1.0424910252338083e-01;6.0033175083973031e-02;1.8236646718137525e-01;1.7726874669962300e-01;4.8302114132716199e-02;-1.1441626791302242e-01;-1.9718474962328306e-01;-1.4216774533917673e-01;1.2190875990391930e-02;1.5803095936891504e-01;1.9344479233810813e-01;9.3686484579852375e-02;-7.1536509639198678e-02;-1.8677240918785371e-01;-1.7149858514250885e-01;-3.6387826717849625e-02;1.2414941320792321e-01;1.9793558710323786e-01;1.3341161725415068e-01;-2.4335507812450599e-02;-1.6507787070923916e-01;-1.9046985947191017e-01;-8.2768481710269529e-02;8.2768481710267447e-02;1.9046985947190873e-01;1.6507787070923935e-01;2.4335507812452639e-02;-1.3341161725414821e-01;-1.9793558710323725e-01;-1.2414941320792564e-01;3.6387826717845823e-02;1.7149858514250660e-01;1.8677240918785451e-01;7.1536509639201731e-02;-9.3686484579849447e-02;-1.9344479233810685e-01;-1.5803095936891493e-01;-1.2190875990391297e-02;1.4216774533917778e-01;1.9718474962328439e-01;1.1441626791302306e-01;-4.8302114132717462e-02;-1.7726874669962500e-01;-1.8236646718137561e-01;-6.0033175083971331e-02;1.0424910252338355e-01;1.9568592284713560e-01;1.5038458247001890e-01
